"","sub_id","BFI_target_group","group_cond","opin_pol_combined","identification","self","Targ","stereo","EDBFI_number","self_c","stereo_c","identification_c"
"2909",66,"Trump","Out-group","2",3,4,1,2,15,0.626708158571235,-1.07389362565976,-0.391392748220942
"2910",66,"Trump","Out-group","2",3,4,1,2,15,0.626708158571235,-1.07389362565976,-0.391392748220942
"2911",66,"Trump","Out-group","2",3,5,2,2,16,1.62670815857124,-1.07389362565976,-0.391392748220942
"2912",66,"Trump","Out-group","2",3,5,2,2,16,1.62670815857124,-1.07389362565976,-0.391392748220942
"2913",66,"Trump","Out-group","2",3,4,1,1,17,0.626708158571235,-2.07389362565976,-0.391392748220942
"2914",66,"Trump","Out-group","2",3,4,1,1,17,0.626708158571235,-2.07389362565976,-0.391392748220942
"2915",66,"Trump","Out-group","2",3,5,2,1,18,1.62670815857124,-2.07389362565976,-0.391392748220942
"2916",66,"Trump","Out-group","2",3,5,2,1,18,1.62670815857124,-2.07389362565976,-0.391392748220942
"2917",66,"Trump","Out-group","2",3,4,4,2,19,0.626708158571235,-1.07389362565976,-0.391392748220942
"2918",66,"Trump","Out-group","2",3,4,4,2,19,0.626708158571235,-1.07389362565976,-0.391392748220942
"2919",67,"Trump","Out-group","2",5,1,4,5,1,-2.37329184142876,1.92610637434024,1.60860725177906
"2920",67,"Trump","Out-group","2",5,1,3,1,20,-2.37329184142876,-2.07389362565976,1.60860725177906
"2921",67,"Trump","Out-group","2",5,1,4,5,1,-2.37329184142876,1.92610637434024,1.60860725177906
"2922",67,"Trump","Out-group","2",5,1,3,1,20,-2.37329184142876,-2.07389362565976,1.60860725177906
"2923",67,"Trump","Out-group","2",5,4,3,3,21,0.626708158571235,-0.0738936256597644,1.60860725177906
"2924",67,"Trump","Out-group","2",5,4,3,3,21,0.626708158571235,-0.0738936256597644,1.60860725177906
"2925",67,"Trump","Out-group","2",5,5,1,1,22,1.62670815857124,-2.07389362565976,1.60860725177906
"2926",67,"Trump","Out-group","2",5,5,1,1,22,1.62670815857124,-2.07389362565976,1.60860725177906
"2927",67,"Trump","Out-group","2",5,2,5,5,23,-1.37329184142876,1.92610637434024,1.60860725177906
"2928",67,"Trump","Out-group","2",5,2,5,5,23,-1.37329184142876,1.92610637434024,1.60860725177906
"2929",67,"Trump","Out-group","2",5,3,3,3,24,-0.373291841428765,-0.0738936256597644,1.60860725177906
"2930",67,"Trump","Out-group","2",5,3,3,3,24,-0.373291841428765,-0.0738936256597644,1.60860725177906
"2931",67,"Trump","Out-group","2",5,5,2,1,2,1.62670815857124,-2.07389362565976,1.60860725177906
"2932",67,"Trump","Out-group","2",5,5,2,1,2,1.62670815857124,-2.07389362565976,1.60860725177906
"2933",67,"Trump","Out-group","2",5,4,3,4,3,0.626708158571235,0.926106374340236,1.60860725177906
"2934",67,"Trump","Out-group","2",5,4,3,4,3,0.626708158571235,0.926106374340236,1.60860725177906
"2935",67,"Trump","Out-group","2",5,4,5,5,4,0.626708158571235,1.92610637434024,1.60860725177906
"2936",67,"Trump","Out-group","2",5,4,5,5,4,0.626708158571235,1.92610637434024,1.60860725177906
"2937",67,"Trump","Out-group","2",5,5,1,1,5,1.62670815857124,-2.07389362565976,1.60860725177906
"2938",67,"Trump","Out-group","2",5,5,1,1,5,1.62670815857124,-2.07389362565976,1.60860725177906
"2939",67,"Trump","Out-group","2",5,2,3,3,6,-1.37329184142876,-0.0738936256597644,1.60860725177906
"2940",67,"Trump","Out-group","2",5,2,3,3,6,-1.37329184142876,-0.0738936256597644,1.60860725177906
"2941",67,"Trump","Out-group","2",5,5,2,1,7,1.62670815857124,-2.07389362565976,1.60860725177906
"2942",67,"Trump","Out-group","2",5,5,2,1,7,1.62670815857124,-2.07389362565976,1.60860725177906
"2943",67,"Trump","Out-group","2",5,4,3,3,8,0.626708158571235,-0.0738936256597644,1.60860725177906
"2944",67,"Trump","Out-group","2",5,4,3,3,8,0.626708158571235,-0.0738936256597644,1.60860725177906
"2945",67,"Trump","Out-group","2",5,4,3,2,9,0.626708158571235,-1.07389362565976,1.60860725177906
"2946",67,"Trump","Out-group","2",5,4,3,2,9,0.626708158571235,-1.07389362565976,1.60860725177906
"2947",67,"Trump","Out-group","2",5,5,2,1,10,1.62670815857124,-2.07389362565976,1.60860725177906
"2948",67,"Trump","Out-group","2",5,5,2,1,10,1.62670815857124,-2.07389362565976,1.60860725177906
"2949",67,"Trump","Out-group","2",5,2,3,5,11,-1.37329184142876,1.92610637434024,1.60860725177906
"2950",67,"Trump","Out-group","2",5,2,3,5,11,-1.37329184142876,1.92610637434024,1.60860725177906
"2951",67,"Trump","Out-group","2",5,3,2,1,12,-0.373291841428765,-2.07389362565976,1.60860725177906
"2952",67,"Trump","Out-group","2",5,3,2,1,12,-0.373291841428765,-2.07389362565976,1.60860725177906
"2953",67,"Trump","Out-group","2",5,5,3,1,13,1.62670815857124,-2.07389362565976,1.60860725177906
"2954",67,"Trump","Out-group","2",5,5,3,1,13,1.62670815857124,-2.07389362565976,1.60860725177906
"2955",67,"Trump","Out-group","2",5,3,4,5,14,-0.373291841428765,1.92610637434024,1.60860725177906
"2956",67,"Trump","Out-group","2",5,3,4,5,14,-0.373291841428765,1.92610637434024,1.60860725177906
"2957",67,"Trump","Out-group","2",5,4,2,1,15,0.626708158571235,-2.07389362565976,1.60860725177906
"2958",67,"Trump","Out-group","2",5,4,2,1,15,0.626708158571235,-2.07389362565976,1.60860725177906
"2959",67,"Trump","Out-group","2",5,4,2,1,16,0.626708158571235,-2.07389362565976,1.60860725177906
"2960",67,"Trump","Out-group","2",5,4,2,1,16,0.626708158571235,-2.07389362565976,1.60860725177906
"2961",67,"Trump","Out-group","2",5,3,3,1,17,-0.373291841428765,-2.07389362565976,1.60860725177906
"2962",67,"Trump","Out-group","2",5,3,3,1,17,-0.373291841428765,-2.07389362565976,1.60860725177906
"2963",67,"Trump","Out-group","2",5,4,2,1,18,0.626708158571235,-2.07389362565976,1.60860725177906
"2964",67,"Trump","Out-group","2",5,4,2,1,18,0.626708158571235,-2.07389362565976,1.60860725177906
"2965",67,"Trump","Out-group","2",5,4,4,2,19,0.626708158571235,-1.07389362565976,1.60860725177906
"2966",67,"Trump","Out-group","2",5,4,4,2,19,0.626708158571235,-1.07389362565976,1.60860725177906
"2967",68,"Anti","In-group","2",4,2,2,3,1,-1.37329184142876,-0.0738936256597644,0.608607251779058
"2968",68,"Anti","In-group","2",4,5,4,4,20,1.62670815857124,0.926106374340236,0.608607251779058
"2969",68,"Anti","In-group","2",4,2,2,3,1,-1.37329184142876,-0.0738936256597644,0.608607251779058
"2970",68,"Anti","In-group","2",4,5,4,4,20,1.62670815857124,0.926106374340236,0.608607251779058
"2971",68,"Anti","In-group","2",4,5,5,5,21,1.62670815857124,1.92610637434024,0.608607251779058
"2972",68,"Anti","In-group","2",4,5,5,5,21,1.62670815857124,1.92610637434024,0.608607251779058
"2973",68,"Anti","In-group","2",4,4,4,3,22,0.626708158571235,-0.0738936256597644,0.608607251779058
"2974",68,"Anti","In-group","2",4,4,4,3,22,0.626708158571235,-0.0738936256597644,0.608607251779058
